Map,Team,Player,Agent,ACS,Kills,Deaths,Assists,FirstKills,Winner,MapScore,Date,MatchID,MatchURL,Region,Match_ID
Ascent,APK,governor,sova,125.0,8,20,5,1.0,False,13‑9,2025-04-23,26,https://www.vlr.gg/459853/giantx-vs-apeks-champions-tour-2025-emea-stage-1-w5,EMEA,26_EMEA
Split,M8,minny,viper,248.0,22,14,2,2.0,True,13‑11,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5,EMEA,27_EMEA
Split,M8,kamyk,breach,202.0,18,14,5,1.0,True,13‑11,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5,EMEA,27_EMEA
Split,M8,zyppan,tejo,163.0,14,14,4,2.0,True,13‑11,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5,EMEA,27_EMEA
Split,M8,k4davra,omen,163.0,13,19,3,2.0,True,13‑11,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5,EMEA,27_EMEA
Split,M8,click,yoru,123.0,10,18,1,4.0,True,13‑11,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5,EMEA,27_EMEA
Split,MKOI,flyuh,viper,264.0,21,16,7,5.0,False,13‑11,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5,EMEA,27_EMEA
Split,MKOI,soulcas,tejo,190.0,17,15,2,4.0,False,13‑11,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5,EMEA,27_EMEA
Split,MKOI,grubinho,omen,167.0,15,15,6,3.0,False,13‑11,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5,EMEA,27_EMEA
Split,MKOI,filu,yoru,197.0,15,17,6,1.0,False,13‑11,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5,EMEA,27_EMEA
Split,MKOI,sheydos,breach,109.0,11,14,0,0.0,False,13‑11,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5,EMEA,27_EMEA
Icebox,M8,k4davra,viper,193.0,12,14,5,3.0,False,6‑13,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5,EMEA,27_EMEA
Icebox,M8,kamyk,kayo,151.0,10,16,8,2.0,False,6‑13,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5,EMEA,27_EMEA
Icebox,M8,minny,killjoy,155.0,10,16,2,0.0,False,6‑13,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5,EMEA,27_EMEA
Icebox,M8,click,waylay,171.0,11,17,4,1.0,False,6‑13,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5,EMEA,27_EMEA
Icebox,M8,zyppan,tejo,129.0,8,15,1,0.0,False,6‑13,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5,EMEA,27_EMEA
Icebox,MKOI,soulcas,tejo,262.0,20,11,3,2.0,True,6‑13,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5,EMEA,27_EMEA
Icebox,MKOI,filu,jett,265.0,20,11,3,4.0,True,6‑13,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5,EMEA,27_EMEA
Icebox,MKOI,grubinho,viper,198.0,14,8,5,5.0,True,6‑13,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5,EMEA,27_EMEA
Icebox,MKOI,sheydos,killjoy,175.0,14,6,3,0.0,True,6‑13,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5,EMEA,27_EMEA
Icebox,MKOI,flyuh,sova,169.0,10,15,9,2.0,True,6‑13,2025-04-24,27,https://www.vlr.gg/459854/gentle-mates-vs-koi-champions-tour-2025-emea-stage-1-w5,EMEA,27_EMEA
Haven,VIT,derke,neon,271.0,16,16,3,1.0,False,5‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5,EMEA,28_EMEA
Haven,VIT,cyvoph,omen,179.0,11,15,7,0.0,False,5‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5,EMEA,28_EMEA
Haven,VIT,sayf,tejo,166.0,11,15,3,1.0,False,5‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5,EMEA,28_EMEA
Haven,VIT,less,cypher,184.0,11,16,5,0.0,False,5‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5,EMEA,28_EMEA
Haven,VIT,kicks,breach,88.0,5,16,5,0.0,False,5‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5,EMEA,28_EMEA
Haven,NAVI,ruxic,omen,436.0,29,12,4,9.0,True,5‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5,EMEA,28_EMEA
Haven,NAVI,koalanoob,yoru,226.0,16,12,6,3.0,True,5‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5,EMEA,28_EMEA
Haven,NAVI,ange1,vyse,173.0,12,10,5,2.0,True,5‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5,EMEA,28_EMEA
Haven,NAVI,shao,sova,145.0,10,9,3,1.0,True,5‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5,EMEA,28_EMEA
Haven,NAVI,hiro,cypher,158.0,11,11,5,1.0,True,5‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5,EMEA,28_EMEA
Icebox,VIT,kicks,kayo,173.0,16,17,8,0.0,False,11‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5,EMEA,28_EMEA
Icebox,VIT,derke,jett,184.0,15,17,2,6.0,False,11‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5,EMEA,28_EMEA
Icebox,VIT,cyvoph,killjoy,156.0,14,16,1,0.0,False,11‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5,EMEA,28_EMEA
Icebox,VIT,less,viper,167.0,13,20,6,3.0,False,11‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5,EMEA,28_EMEA
Icebox,VIT,sayf,tejo,139.0,9,14,4,1.0,False,11‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5,EMEA,28_EMEA
Icebox,NAVI,koalanoob,omen,285.0,24,13,11,7.0,True,11‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5,EMEA,28_EMEA
Icebox,NAVI,hiro,killjoy,176.0,16,12,3,1.0,True,11‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5,EMEA,28_EMEA
Icebox,NAVI,ruxic,viper,154.0,13,12,7,1.0,True,11‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5,EMEA,28_EMEA
Icebox,NAVI,ange1,tejo,171.0,13,15,2,4.0,True,11‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5,EMEA,28_EMEA
Icebox,NAVI,shao,gekko,151.0,13,15,6,1.0,True,11‑13,2025-04-24,28,https://www.vlr.gg/459855/team-vitality-vs-natus-vincere-champions-tour-2025-emea-stage-1-w5,EMEA,28_EMEA
Split,TL,nats,viper,,21,14,4,,True,13‑6,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5,EMEA,29_EMEA
Split,TL,serial,astra,,21,13,9,,True,13‑6,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5,EMEA,29_EMEA
Split,TL,keiko,raze,,18,16,4,,True,13‑6,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5,EMEA,29_EMEA
Split,TL,kamo,yoru,,14,12,1,,True,13‑6,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5,EMEA,29_EMEA
Split,TL,patitek,fade,,7,14,6,,True,13‑6,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5,EMEA,29_EMEA
Split,KC,elite,cypher,,22,17,2,,False,13‑6,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5,EMEA,29_EMEA
Split,KC,marteen,yoru,,14,15,5,,False,13‑6,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5,EMEA,29_EMEA
Split,KC,avez,tejo,,13,16,2,,False,13‑6,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5,EMEA,29_EMEA
Split,KC,suygetsu,omen,,12,17,7,,False,13‑6,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5,EMEA,29_EMEA
Split,KC,saadhak,breach,,8,16,8,,False,13‑6,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5,EMEA,29_EMEA
Icebox,TL,nats,viper,292.0,21,15,8,5.0,False,9‑13,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5,EMEA,29_EMEA
Icebox,TL,kamo,gekko,160.0,13,16,2,1.0,False,9‑13,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5,EMEA,29_EMEA
Icebox,TL,patitek,kayo,125.0,9,13,10,0.0,False,9‑13,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5,EMEA,29_EMEA
Icebox,TL,serial,killjoy,132.0,10,16,1,2.0,False,9‑13,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5,EMEA,29_EMEA
Icebox,TL,keiko,jett,161.0,11,21,4,6.0,False,9‑13,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5,EMEA,29_EMEA
Icebox,KC,marteen,omen,311.0,26,12,5,2.0,True,9‑13,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5,EMEA,29_EMEA
Icebox,KC,suygetsu,viper,188.0,16,11,4,0.0,True,9‑13,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5,EMEA,29_EMEA
Icebox,KC,elite,killjoy,182.0,13,12,5,2.0,True,9‑13,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5,EMEA,29_EMEA
Icebox,KC,saadhak,kayo,207.0,14,16,10,2.0,True,9‑13,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5,EMEA,29_EMEA
Icebox,KC,avez,tejo,149.0,12,13,5,2.0,True,9‑13,2025-05-02,29,https://www.vlr.gg/459856/team-liquid-vs-karmine-corp-champions-tour-2025-emea-stage-1-w5,EMEA,29_EMEA
Lotus,FNC,kaajak,raze,274.0,20,16,5,4.0,False,10‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5,EMEA,30_EMEA
Lotus,FNC,crashies,fade,221.0,19,16,6,2.0,False,10‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5,EMEA,30_EMEA
Lotus,FNC,alfajer,killjoy,207.0,17,19,3,2.0,False,10‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5,EMEA,30_EMEA
Lotus,FNC,chronicle,viper,169.0,12,16,6,0.0,False,10‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5,EMEA,30_EMEA
Lotus,FNC,boaster,omen,107.0,8,18,6,3.0,False,10‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5,EMEA,30_EMEA
Lotus,TH,riens,breach,254.0,23,15,12,0.0,True,10‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5,EMEA,30_EMEA
Lotus,TH,boo,omen,242.0,19,14,9,5.0,True,10‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5,EMEA,30_EMEA
Lotus,TH,miniboo,neon,238.0,20,17,1,6.0,True,10‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5,EMEA,30_EMEA
Lotus,TH,wo0t,tejo,165.0,15,15,2,0.0,True,10‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5,EMEA,30_EMEA
Lotus,TH,benjyfishy,vyse,110.0,8,16,6,1.0,True,10‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5,EMEA,30_EMEA
Haven,FNC,kaajak,yoru,262.0,16,13,6,3.0,False,5‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5,EMEA,30_EMEA
Haven,FNC,crashies,sova,185.0,12,12,6,0.0,False,5‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5,EMEA,30_EMEA
Haven,FNC,chronicle,cypher,201.0,12,12,2,0.0,False,5‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5,EMEA,30_EMEA
Haven,FNC,boaster,omen,118.0,7,13,5,2.0,False,5‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5,EMEA,30_EMEA
Haven,FNC,alfajer,iso,97.0,6,15,2,1.0,False,5‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5,EMEA,30_EMEA
Haven,TH,miniboo,yoru,283.0,19,10,2,3.0,True,5‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5,EMEA,30_EMEA
Haven,TH,benjyfishy,cypher,278.0,19,11,6,4.0,True,5‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5,EMEA,30_EMEA
Haven,TH,boo,omen,127.0,8,8,6,1.0,True,5‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5,EMEA,30_EMEA
Haven,TH,wo0t,iso,176.0,12,13,4,3.0,True,5‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5,EMEA,30_EMEA
Haven,TH,riens,sova,141.0,7,11,6,1.0,True,5‑13,2025-05-02,30,https://www.vlr.gg/459857/fnatic-vs-team-heretics-champions-tour-2025-emea-stage-1-w5,EMEA,30_EMEA
Lotus,BBL,sociablee,tejo,240.0,20,12,5,4.0,True,13‑9,2025-05-08,31,https://www.vlr.gg/482503/bbl-esports-vs-natus-vincere-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,31_EMEA
Lotus,BBL,magnum,cypher,227.0,17,14,6,2.0,True,13‑9,2025-05-08,31,https://www.vlr.gg/482503/bbl-esports-vs-natus-vincere-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,31_EMEA
Lotus,BBL,jamppi,breach,201.0,17,14,4,2.0,True,13‑9,2025-05-08,31,https://www.vlr.gg/482503/bbl-esports-vs-natus-vincere-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,31_EMEA
Lotus,BBL,lewn,jett,253.0,19,16,3,5.0,True,13‑9,2025-05-08,31,https://www.vlr.gg/482503/bbl-esports-vs-natus-vincere-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,31_EMEA
Lotus,BBL,profek,omen,116.0,9,13,7,0.0,True,13‑9,2025-05-08,31,https://www.vlr.gg/482503/bbl-esports-vs-natus-vincere-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,31_EMEA
Lotus,NAVI,shao,tejo,229.0,17,12,5,0.0,False,13‑9,2025-05-08,31,https://www.vlr.gg/482503/bbl-esports-vs-natus-vincere-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,31_EMEA
Lotus,NAVI,koalanoob,raze,262.0,19,17,2,5.0,False,13‑9,2025-05-08,31,https://www.vlr.gg/482503/bbl-esports-vs-natus-vincere-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,31_EMEA
Lotus,NAVI,ruxic,omen,211.0,17,17,9,1.0,False,13‑9,2025-05-08,31,https://www.vlr.gg/482503/bbl-esports-vs-natus-vincere-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,31_EMEA
Lotus,NAVI,hiro,cypher,89.0,7,17,3,2.0,False,13‑9,2025-05-08,31,https://www.vlr.gg/482503/bbl-esports-vs-natus-vincere-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,31_EMEA
Lotus,NAVI,ange1,deadlock,115.0,9,19,3,1.0,False,13‑9,2025-05-08,31,https://www.vlr.gg/482503/bbl-esports-vs-natus-vincere-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,31_EMEA
Fracture,BBL,sociablee,tejo,224.0,18,14,8,3.0,True,13‑10,2025-05-08,31,https://www.vlr.gg/482503/bbl-esports-vs-natus-vincere-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,31_EMEA
Fracture,BBL,profek,brimstone,210.0,17,13,11,1.0,True,13‑10,2025-05-08,31,https://www.vlr.gg/482503/bbl-esports-vs-natus-vincere-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,31_EMEA
Fracture,BBL,magnum,cypher,248.0,19,14,4,3.0,True,13‑10,2025-05-08,31,https://www.vlr.gg/482503/bbl-esports-vs-natus-vincere-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,31_EMEA
Fracture,BBL,lewn,jett,199.0,17,16,1,3.0,True,13‑10,2025-05-08,31,https://www.vlr.gg/482503/bbl-esports-vs-natus-vincere-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,31_EMEA
Fracture,BBL,jamppi,breach,143.0,10,16,10,1.0,True,13‑10,2025-05-08,31,https://www.vlr.gg/482503/bbl-esports-vs-natus-vincere-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,31_EMEA
Fracture,NAVI,hiro,cypher,293.0,25,15,3,4.0,False,13‑10,2025-05-08,31,https://www.vlr.gg/482503/bbl-esports-vs-natus-vincere-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,31_EMEA
Fracture,NAVI,ruxic,brimstone,211.0,18,14,4,2.0,False,13‑10,2025-05-08,31,https://www.vlr.gg/482503/bbl-esports-vs-natus-vincere-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,31_EMEA
Fracture,NAVI,koalanoob,raze,213.0,16,16,4,5.0,False,13‑10,2025-05-08,31,https://www.vlr.gg/482503/bbl-esports-vs-natus-vincere-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,31_EMEA
Fracture,NAVI,shao,breach,102.0,5,15,13,0.0,False,13‑10,2025-05-08,31,https://www.vlr.gg/482503/bbl-esports-vs-natus-vincere-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,31_EMEA
Fracture,NAVI,ange1,fade,130.0,9,21,5,1.0,False,13‑10,2025-05-08,31,https://www.vlr.gg/482503/bbl-esports-vs-natus-vincere-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,31_EMEA
Lotus,FNC,chronicle,viper,280.0,19,10,7,1.0,True,13‑6,2025-05-08,32,https://www.vlr.gg/482504/fnatic-vs-fut-esports-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,32_EMEA
Lotus,FNC,alfajer,killjoy,244.0,18,13,3,1.0,True,13‑6,2025-05-08,32,https://www.vlr.gg/482504/fnatic-vs-fut-esports-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,32_EMEA
Lotus,FNC,crashies,fade,160.0,11,9,8,0.0,True,13‑6,2025-05-08,32,https://www.vlr.gg/482504/fnatic-vs-fut-esports-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,32_EMEA
Lotus,FNC,kaajak,raze,249.0,17,15,2,5.0,True,13‑6,2025-05-08,32,https://www.vlr.gg/482504/fnatic-vs-fut-esports-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,32_EMEA
Lotus,FNC,boaster,omen,157.0,9,11,10,0.0,True,13‑6,2025-05-08,32,https://www.vlr.gg/482504/fnatic-vs-fut-esports-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,32_EMEA
Lotus,FUT,mrfalin,breach,215.0,13,13,7,1.0,False,13‑6,2025-05-08,32,https://www.vlr.gg/482504/fnatic-vs-fut-esports-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,32_EMEA
Lotus,FUT,qraxs,fade,189.0,14,16,0,3.0,False,13‑6,2025-05-08,32,https://www.vlr.gg/482504/fnatic-vs-fut-esports-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,32_EMEA
Lotus,FUT,yetujey,cypher,118.0,8,12,3,1.0,False,13‑6,2025-05-08,32,https://www.vlr.gg/482504/fnatic-vs-fut-esports-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,32_EMEA
Lotus,FUT,atakaptan,omen,149.0,10,15,3,2.0,False,13‑6,2025-05-08,32,https://www.vlr.gg/482504/fnatic-vs-fut-esports-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,32_EMEA
Lotus,FUT,xeus,waylay,183.0,13,18,2,5.0,False,13‑6,2025-05-08,32,https://www.vlr.gg/482504/fnatic-vs-fut-esports-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,32_EMEA
Split,FNC,alfajer,raze,339.0,26,10,2,7.0,True,13‑8,2025-05-08,32,https://www.vlr.gg/482504/fnatic-vs-fut-esports-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,32_EMEA
Split,FNC,crashies,fade,204.0,16,11,10,1.0,True,13‑8,2025-05-08,32,https://www.vlr.gg/482504/fnatic-vs-fut-esports-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,32_EMEA
Split,FNC,kaajak,yoru,165.0,13,11,0,3.0,True,13‑8,2025-05-08,32,https://www.vlr.gg/482504/fnatic-vs-fut-esports-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,32_EMEA
Split,FNC,chronicle,viper,211.0,14,13,8,1.0,True,13‑8,2025-05-08,32,https://www.vlr.gg/482504/fnatic-vs-fut-esports-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,32_EMEA
Split,FNC,boaster,astra,130.0,8,12,11,0.0,True,13‑8,2025-05-08,32,https://www.vlr.gg/482504/fnatic-vs-fut-esports-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,32_EMEA
Split,FUT,xeus,yoru,246.0,19,14,1,1.0,False,13‑8,2025-05-08,32,https://www.vlr.gg/482504/fnatic-vs-fut-esports-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,32_EMEA
Split,FUT,yetujey,viper,187.0,13,15,5,2.0,False,13‑8,2025-05-08,32,https://www.vlr.gg/482504/fnatic-vs-fut-esports-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,32_EMEA
Split,FUT,atakaptan,omen,142.0,11,15,5,2.0,False,13‑8,2025-05-08,32,https://www.vlr.gg/482504/fnatic-vs-fut-esports-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,32_EMEA
Split,FUT,qraxs,fade,153.0,11,16,5,4.0,False,13‑8,2025-05-08,32,https://www.vlr.gg/482504/fnatic-vs-fut-esports-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,32_EMEA
Split,FUT,mrfalin,tejo,72.0,3,17,7,0.0,False,13‑8,2025-05-08,32,https://www.vlr.gg/482504/fnatic-vs-fut-esports-champions-tour-2025-emea-stage-1-playoffs-ubr1,EMEA,32_EMEA
Lotus,C9,net,deadlock,227.0,16,16,2,2.0,False,6‑13,2025-03-21,1,https://www.vlr.gg/459517/cloud9-vs-nrg-esports-champions-tour-2025-americas-stage-1-w1,AMER,1_AMER
Lotus,C9,mitch,breach,164.0,11,15,2,1.0,False,6‑13,2025-03-21,1,https://www.vlr.gg/459517/cloud9-vs-nrg-esports-champions-tour-2025-americas-stage-1-w1,AMER,1_AMER
Lotus,C9,xeppaa,tejo,183.0,11,16,3,2.0,False,6‑13,2025-03-21,1,https://www.vlr.gg/459517/cloud9-vs-nrg-esports-champions-tour-2025-americas-stage-1-w1,AMER,1_AMER
Lotus,C9,v1c,omen,152.0,10,16,3,1.0,False,6‑13,2025-03-21,1,https://www.vlr.gg/459517/cloud9-vs-nrg-esports-champions-tour-2025-americas-stage-1-w1,AMER,1_AMER
Lotus,C9,oxy,raze,149.0,9,18,1,1.0,False,6‑13,2025-03-21,1,https://www.vlr.gg/459517/cloud9-vs-nrg-esports-champions-tour-2025-americas-stage-1-w1,AMER,1_AMER
Lotus,NRG,s0m,omen,346.0,24,11,5,4.0,True,6‑13,2025-03-21,1,https://www.vlr.gg/459517/cloud9-vs-nrg-esports-champions-tour-2025-americas-stage-1-w1,AMER,1_AMER
Lotus,NRG,brawk,tejo,237.0,19,9,7,1.0,True,6‑13,2025-03-21,1,https://www.vlr.gg/459517/cloud9-vs-nrg-esports-champions-tour-2025-americas-stage-1-w1,AMER,1_AMER
